,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,basement,yr_built,sqft_living15,yr_sold,zip_98008_98028,zip_98028_98038,zip_98038_98053,zip_98053_98065,zip_98065_98103,zip_98103_98115,zip_98115_98125,zip_98125_98155,zip_98155_98200
8025,631750.0,0.3333333333333333,0.36363636363636365,0.7139202728989541,0.570156804199759,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,1940,0.5564082277046108,2014,0,0,0,0,0,0,1,0,0
8026,184000.0,0.3333333333333333,0.09090909090909091,0.3350675780294237,0.7806811046020053,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1962,0.3239207174758526,2015,1,0,0,0,0,0,0,0,0
8027,333000.0,0.6666666666666666,0.6363636363636364,0.6559898052198062,0.7291441041310827,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1974,0.6783777215753429,2015,0,0,0,1,0,0,0,0,0
8028,218000.0,0.0,0.45454545454545453,0.42177991883564,0.4709362228066653,0.5532947556651122,0.0,0.0,0.3333333333333333,0.0,0.0,2004,0.4437920081765468,2014,0,1,0,0,0,0,0,0,0
8030,775000.0,1.0,0.2727272727272727,0.5569214868596032,0.6277081518494172,0.32365668390976515,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1915,0.5764682828656542,2014,0,0,0,0,1,0,0,0,0
8032,455000.0,0.0,0.2727272727272727,0.3782514812260217,0.24523108678970695,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,2015,0.42692611294585114,2014,0,0,0,0,0,0,0,1,0
8033,440000.0,0.3333333333333333,0.6363636363636364,0.5876880673828108,0.7132694923575658,0.7314158822675504,0.0,0.0,1.0,0.3333333333333333,0.0,1954,0.4354219953428755,2015,0,0,0,0,0,0,0,1,0
8035,850000.0,0.3333333333333333,0.5454545454545454,0.6835692224861795,0.5447256285921591,0.5532947556651122,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1919,0.6700895700086076,2014,0,0,0,0,0,0,1,0,0
8038,408000.0,0.3333333333333333,0.36363636363636365,0.624274233141165,0.7249572641770953,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1976,0.599005508822565,2014,0,0,0,0,1,0,0,0,0
8039,278000.0,1.0,0.36363636363636365,0.6722634533749252,0.8129769014980445,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1962,0.6052829682145945,2014,0,0,0,0,0,0,0,0,0
8043,499000.0,0.6666666666666666,0.5454545454545454,0.7304651983508104,0.6277081518494172,0.5532947556651122,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,2007,0.7740218984720537,2015,0,0,0,1,0,0,0,0,0
8044,590000.0,1.0,0.8181818181818182,0.9066693386303375,0.7057534265717178,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2012,0.8517732335446733,2015,0,0,0,1,0,0,0,0,0
8045,385000.0,0.3333333333333333,1.0,0.6063182043851183,0.6166755595648932,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1999,0.4437920081765468,2014,0,0,0,0,0,1,0,0,0
8047,202200.0,0.0,0.36363636363636365,0.4292997869712909,0.3948049717087794,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1979,0.3824176323172857,2014,0,0,0,0,0,0,0,0,1
8048,450000.0,0.3333333333333333,0.5454545454545454,0.46179660131518185,0.9025125860197536,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1976,0.491564017953668,2015,0,1,0,0,0,0,0,0,0
8051,361000.0,0.3333333333333333,0.5454545454545454,0.7365300616272009,0.6616032705691641,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,1.0,1973,0.5564082277046108,2015,0,0,0,0,0,0,0,0,1
8052,760000.0,0.6666666666666666,0.5454545454545454,0.7600744826677697,0.8840366741470063,0.5532947556651122,0.0,0.0,0.3333333333333333,1.0,0.0,1979,0.8142340425574282,2015,0,0,0,0,0,0,0,0,0
8053,902000.0,0.6666666666666666,0.6363636363636364,0.8379465897668021,0.7750977658021576,0.5532947556651122,0.0,0.0,0.3333333333333333,1.0,0.0,2003,0.8033480500271851,2014,0,1,0,0,0,0,0,0,0
8054,505000.0,0.3333333333333333,0.36363636363636365,0.3945251293811407,0.6015525832463976,0.32365668390976515,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1951,0.6919267050313732,2015,0,0,0,0,0,0,1,0,0
8055,200000.0,0.3333333333333333,0.09090909090909091,0.30723027465591046,0.7884006438811841,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1961,0.29223210206642364,2015,1,0,0,0,0,0,0,0,0
8056,260000.0,1.0,0.5454545454545454,0.7054362748181436,0.6950854147120298,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1967,0.5894565682776529,2015,0,0,0,0,0,0,0,0,0
8057,417000.0,0.0,0.09090909090909091,0.37409830383475207,0.6332000959184152,0.32365668390976515,0.0,0.0,0.0,0.3333333333333333,0.0,1928,0.6386149972358635,2014,0,0,0,0,0,0,1,0,0
8058,287500.0,0.3333333333333333,0.5454545454545454,0.6391644040317344,0.7810004300404314,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1986,0.5764682828656542,2015,1,0,0,0,0,0,0,0,0
8059,450000.0,0.3333333333333333,0.2727272727272727,0.451199007161582,0.834263940334114,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1961,0.586237382742873,2015,0,1,0,0,0,0,0,0,0
8060,825000.0,0.0,0.36363636363636365,0.6440301469467368,0.565822833055802,0.32365668390976515,0.0,0.5,0.3333333333333333,0.6666666666666666,0.0,1979,0.6444696147344086,2015,0,0,0,0,0,0,1,0,0
8062,319950.0,0.0,0.09090909090909091,0.3945251293811407,0.6541409159903889,0.32365668390976515,0.0,0.0,0.3333333333333333,0.0,0.0,1921,0.5066306583745488,2015,0,0,0,0,0,0,1,0,0
8064,560000.0,0.3333333333333333,0.36363636363636365,0.614093326356092,0.6782721390168269,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1956,0.6237073900413035,2015,0,0,0,0,0,0,1,0,0
8065,350000.0,0.3333333333333333,0.36363636363636365,0.4856782709804783,0.8293213792287706,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1985,0.47999435358276743,2014,0,0,0,0,0,0,0,1,0
8066,270000.0,0.3333333333333333,0.45454545454545453,0.49229572637834484,0.8258409988548853,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1995,0.44793096832027746,2014,1,0,0,0,0,0,0,0,0
8068,308000.0,0.6666666666666666,0.6363636363636364,0.7075709095154666,0.6049450917587226,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2004,0.7479601674113547,2014,0,1,0,0,0,0,0,0,0
8069,450000.0,0.6666666666666666,0.45454545454545453,0.6880203895603876,0.7483551220006099,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,1956,0.4354219953428755,2014,0,0,0,0,0,1,0,0,0
8071,380000.0,0.6666666666666666,0.2727272727272727,0.5452432585923881,0.8494581640647583,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1959,0.5926575147030458,2014,0,0,0,0,0,0,0,0,1
8074,280400.0,0.6666666666666666,0.36363636363636365,0.559798606812883,0.7292210452087389,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1968,0.5426278973952261,2015,0,0,0,0,0,0,0,0,0
8077,787000.0,0.3333333333333333,0.36363636363636365,0.4292997869712909,0.7401574578104421,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1961,0.566527283874719,2014,0,0,0,0,0,0,0,0,0
8078,537000.0,0.6666666666666666,0.6363636363636364,0.6292874252816907,0.45267932369692904,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2012,0.6588461037569504,2015,0,1,0,0,0,0,0,0,0
8079,650000.0,0.0,0.2727272727272727,0.6063182043851183,0.595389349326277,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,1916,0.6972566080782847,2014,0,0,0,0,0,0,0,1,0
8080,154200.0,0.6666666666666666,0.09090909090909091,0.42177991883564,0.7794001133516475,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,1948,0.42262977640265964,2015,0,0,0,0,0,0,0,1,0
8081,238000.0,0.6666666666666666,0.6363636363636364,0.5481886785254116,0.7311376672987715,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1979,0.566527283874719,2015,1,0,0,0,0,0,0,0,0
8082,285650.0,0.3333333333333333,0.09090909090909091,0.30723027465591046,0.7648704718064766,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1953,0.4681827972553185,2014,0,0,0,0,0,0,0,1,0
8083,485500.0,0.0,0.2727272727272727,0.43301742084884665,0.25111580348113544,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,2006,0.4838772934912587,2014,0,0,0,0,0,0,1,0,0
8084,315000.0,0.0,0.09090909090909091,0.3440101947801938,0.7345545579037435,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1942,0.42692611294585114,2015,0,0,0,0,0,0,0,1,0
8086,627000.0,0.3333333333333333,0.45454545454545453,0.7032924192079842,0.8341322214465117,0.5532947556651122,0.0,0.0,1.0,0.3333333333333333,0.0,1965,0.4721474839311798,2014,0,1,0,0,0,0,0,0,0
8088,526000.0,0.3333333333333333,0.9090909090909091,0.38645500357061696,0.2500354199074611,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,2014,0.41960278199776924,2014,0,0,0,0,0,1,0,0,0
8089,480000.0,0.3333333333333333,0.2727272727272727,0.3782514812260217,0.4915307248408181,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1910,0.46419009135993206,2015,0,0,0,0,0,1,0,0,0
8091,640000.0,0.6666666666666666,0.6363636363636364,0.7345166641315128,0.8191916952841912,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1965,0.611491443140252,2014,0,0,0,0,0,0,0,0,1
8092,279000.0,0.3333333333333333,0.6363636363636364,0.5302481058289736,0.7563174137391281,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1985,0.5529945282988193,2014,0,0,1,0,0,0,0,0,0
8093,303000.0,0.0,0.45454545454545453,0.27264800447834286,0.8129200182832754,0.0,0.0,0.0,1.0,0.0,0.0,1940,0.6176324333066362,2014,0,0,0,0,0,0,0,1,0
8094,315000.0,0.6666666666666666,0.45454545454545453,0.5739392158168035,0.645745517740888,0.32365668390976515,0.0,0.0,1.0,0.0,0.0,1918,0.6356647788724443,2014,0,0,0,0,0,0,0,0,1
8095,336500.0,0.6666666666666666,0.36363636363636365,0.5683312261821993,0.7314431013743936,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1979,0.611491443140252,2015,0,0,0,1,0,0,0,0,0
8096,163250.0,0.0,0.09090909090909091,0.15804916061559623,0.7632080567096166,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1951,0.34410020304274697,2014,0,0,0,0,0,0,1,0,0
8097,444950.0,0.3333333333333333,0.09090909090909091,0.5683312261821993,0.7181159959914599,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1962,0.6783777215753429,2015,1,0,0,0,0,0,0,0,0
8098,285000.0,0.0,0.09090909090909091,0.28277696424620025,0.429418733282126,0.5532947556651122,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1998,0.40064390752810153,2014,0,0,0,0,0,0,0,1,0
8099,370000.0,0.0,0.09090909090909091,0.39851151066866386,0.6254805566392364,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1938,0.6700895700086076,2015,0,0,0,0,0,1,0,0,0
8100,330000.0,0.3333333333333333,0.5454545454545454,0.4687379984107978,0.635905816039585,0.5532947556651122,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1997,0.5103353636677117,2014,0,0,0,0,0,1,0,0,0
8101,395000.0,0.0,0.45454545454545453,0.6217485187739783,0.5670680369504569,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,1950,0.3916042661547685,2014,0,0,0,0,0,1,0,0,0
8103,625000.0,0.6666666666666666,0.7272727272727273,0.819593843821176,0.7049149252145106,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2012,0.896373421913522,2014,0,0,0,1,0,0,0,0,0
8105,299950.0,0.3333333333333333,0.6363636363636364,0.5116346067790981,0.443887779321414,0.5532947556651122,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,2005,0.6531393326813497,2014,1,0,0,0,0,0,0,0,0
8106,560000.0,0.0,0.36363636363636365,0.27264800447834286,0.5815245476933024,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1944,0.4354219953428755,2014,0,0,0,0,0,0,0,0,1
8107,380000.0,0.6666666666666666,0.8181818181818182,0.7987669361878057,0.813317955993947,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2002,0.9953243964909693,2014,0,1,0,0,0,0,0,0,0
8108,333000.0,0.6666666666666666,0.45454545454545453,0.5147857399174813,0.7510346994896603,0.5532947556651122,0.0,0.0,0.0,0.0,0.0,1906,0.36835137380058663,2014,0,0,0,0,0,0,0,1,0
8109,499000.0,0.0,0.09090909090909091,0.38645500357061696,0.4860387807718201,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1926,0.40511006147999956,2014,0,0,0,0,0,0,1,0,0
8110,386000.0,0.3333333333333333,0.2727272727272727,0.5052716760085588,0.7580561913008089,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,1980,0.3490344311993584,2015,0,0,0,0,0,0,1,0,0
8111,320600.0,0.3333333333333333,0.45454545454545453,0.38645500357061696,0.7445596790132237,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,1947,0.5495600767935277,2014,0,0,0,0,0,0,0,0,1
8115,544800.0,1.0,0.7272727272727273,0.8634854354337399,0.6715823016038666,0.5532947556651122,0.0,0.0,0.3333333333333333,1.0,0.0,2004,0.9092769476625048,2015,0,0,0,1,0,0,0,0,0
8116,220000.0,0.3333333333333333,0.36363636363636365,0.5569214868596032,0.7433560175306199,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1981,0.3341005520369366,2015,0,0,0,0,1,0,0,0,0
8117,374000.0,0.0,0.5454545454545454,0.3350675780294237,0.32770054124656045,0.5532947556651122,0.0,0.0,0.3333333333333333,1.0,0.0,2009,0.3239207174758526,2014,0,0,0,0,0,0,1,0,0
8118,200000.0,0.3333333333333333,0.45454545454545453,0.29270333117441416,0.7544272080019859,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1984,0.5140159339016928,2015,0,1,0,0,0,0,0,0,0
8120,255000.0,0.6666666666666666,0.7272727272727273,0.5683312261821993,0.7974793441556645,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1971,0.6021529572570299,2014,1,0,0,0,0,0,0,0,0
8121,447000.0,0.3333333333333333,0.36363636363636365,0.45475674140761196,0.7109373926938704,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1975,0.6206780769777347,2015,0,1,0,0,0,0,0,0,0
8122,287000.0,0.3333333333333333,0.6363636363636364,0.584968598649695,0.7820198076645852,0.32365668390976515,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1926,0.491564017953668,2015,1,0,0,0,0,0,0,0,0
8123,344950.0,0.3333333333333333,0.45454545454545453,0.47897138780597875,0.7190353143500975,0.0,0.0,0.0,1.0,0.0,0.0,1932,0.5564082277046108,2014,0,0,0,0,0,0,0,1,0
8124,212000.0,0.0,0.09090909090909091,0.15804916061559623,0.721023381018571,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1921,0.3239207174758526,2014,1,0,0,0,0,0,0,0,0
8125,425000.0,1.0,0.7272727272727273,0.43301742084884665,0.8606967044750858,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1962,0.6473743282423585,2014,0,1,0,0,0,0,0,0,0
8127,565000.0,0.3333333333333333,0.09090909090909091,0.40246612762438855,0.5713147771248,0.32365668390976515,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1928,0.3391225009503071,2015,0,0,0,0,1,0,0,0,0
8128,234000.0,0.0,0.09090909090909091,0.2186489490699504,0.8488841023387912,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1940,0.44793096832027746,2014,0,0,0,0,0,0,0,1,0
8130,345000.0,0.3333333333333333,0.6363636363636364,0.7096964022802985,0.7720492069482201,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1993,0.7503797237123566,2015,0,0,0,0,0,0,0,0,1
8131,415000.0,0.3333333333333333,0.7272727272727273,0.5711431419309546,0.5015001617401291,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2009,0.5894565682776529,2015,0,0,0,1,0,0,0,0,0
8132,760000.0,1.0,0.36363636363636365,0.7733099817514847,0.8370678334525897,0.32365668390976515,0.0,0.0,1.0,0.3333333333333333,1.0,1922,0.5249159285765707,2014,0,0,0,0,0,1,0,0,0
8134,360000.0,0.0,0.36363636363636365,0.3905064693513191,0.20954814241798067,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2006,0.45203982666935644,2014,0,1,0,0,0,0,0,0,0
8137,250000.0,0.3333333333333333,0.45454545454545453,0.6063182043851183,0.7072147312611946,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,1966,0.566527283874719,2014,0,1,0,0,0,0,0,0,0
8138,394000.0,0.0,0.45454545454545453,0.5655032880350301,0.45998478115460334,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2012,0.5529945282988193,2015,0,0,0,1,0,0,0,0,0
8139,865000.0,0.6666666666666666,1.0,0.8921988733056054,0.8530993644562744,0.5532947556651122,0.0,0.25,0.3333333333333333,1.0,1.0,2007,0.8735434255573747,2015,0,0,0,0,1,0,0,0,0
8140,477500.0,0.0,0.45454545454545453,0.6536208183732964,0.6782721390168269,0.5532947556651122,0.0,0.25,0.3333333333333333,0.3333333333333333,0.0,1918,0.5356096017658649,2014,0,0,0,0,0,0,1,0,0
8142,270000.0,0.3333333333333333,0.36363636363636365,0.40246612762438855,0.7401574578104421,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,1947,0.4354219953428755,2014,0,0,0,0,0,0,0,1,0
8143,567000.0,0.3333333333333333,0.5454545454545454,0.579484545038216,0.7160262347840041,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1974,0.6021529572570299,2015,0,0,1,0,0,0,0,0,0
8144,635000.0,0.3333333333333333,0.6363636363636364,0.6217485187739783,0.7288361261842372,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1940,0.4760845419040617,2014,0,0,0,0,0,0,1,0,0
8146,183000.0,0.3333333333333333,0.36363636363636365,0.4292997869712909,0.7968169455693584,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1973,0.5320674865093622,2014,0,0,0,0,1,0,0,0,0
8148,945800.0,0.6666666666666666,0.7272727272727273,0.8892534533725813,0.7937859414914044,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1973,0.8142340425574282,2015,0,0,0,0,0,0,0,0,0
8150,220000.0,0.3333333333333333,0.09090909090909091,0.4755836490409822,0.8254334541634215,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1957,0.4838772934912587,2014,0,0,0,1,0,0,0,0,0
8152,650000.0,0.3333333333333333,0.5454545454545454,0.5767196253410108,0.8179095453441547,0.0,0.0,0.5,0.6666666666666666,0.3333333333333333,1.0,1969,0.8120735598757322,2015,0,0,0,0,1,0,0,0,0
8155,576250.0,0.0,0.36363636363636365,0.4988261074653561,0.6277081518494172,0.5532947556651122,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1989,0.48773372848394314,2015,0,0,0,0,0,1,0,0,0
8159,328000.0,0.6666666666666666,0.6363636363636364,0.7160188037296752,0.70047071232225,0.5532947556651122,0.0,0.0,0.3333333333333333,1.0,0.0,1998,0.8077276497324763,2014,0,0,0,0,1,0,0,0,0
8160,441000.0,0.3333333333333333,0.6363636363636364,0.6036991914365828,0.8472804311547177,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1973,0.6728658189995136,2015,0,0,0,0,0,0,0,1,0
8161,370000.0,0.3333333333333333,0.36363636363636365,0.48233615867398516,0.7483551220006099,0.32365668390976515,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1981,0.5764682828656542,2015,0,0,0,1,0,0,0,0,0
8162,630000.0,0.0,0.09090909090909091,0.3119796104396125,0.7709924431541955,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1959,0.7646834125888317,2015,0,0,1,0,0,0,0,0,0
8163,470500.0,0.6666666666666666,0.5454545454545454,0.6488486488934698,0.9132567392635779,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1958,0.566527283874719,2015,1,0,0,0,0,0,0,0,0
8164,285950.0,0.0,0.09090909090909091,0.3656862075001052,0.6782721390168269,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1948,0.3391225009503071,2015,0,0,0,0,0,0,0,0,1
8165,698000.0,0.3333333333333333,0.2727272727272727,0.33053510998001134,0.7288361261842372,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1958,0.6644958061658423,2015,0,0,1,0,0,0,0,0,0
8166,268000.0,0.3333333333333333,0.6363636363636364,0.536300641841618,0.7082123370585914,0.5532947556651122,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1991,0.6176324333066362,2014,0,1,0,0,0,0,0,0,0
8168,355000.0,0.6666666666666666,0.6363636363636364,0.5739392158168035,0.9323908160554489,0.5532947556651122,0.0,0.0,0.0,0.3333333333333333,0.0,1993,0.6630886683704972,2015,0,0,0,1,0,0,0,0,0
8169,299000.0,0.3333333333333333,0.09090909090909091,0.5052716760085588,0.7837947520439328,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1952,0.694597941841164,2014,0,0,0,0,0,0,1,0,0
8170,1000000.0,0.6666666666666666,0.7272727272727273,0.698976724170109,0.6837640830858249,0.5532947556651122,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1926,0.6356647788724443,2014,0,0,0,0,0,1,0,0,0
8171,275000.0,0.6666666666666666,0.45454545454545453,0.6835692224861795,0.7658833805753629,0.32365668390976515,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1958,0.5564082277046108,2015,0,1,0,0,0,0,0,0,0
8172,475000.0,0.3333333333333333,0.36363636363636365,0.35712906789649995,0.8265189119585861,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,1918,0.40511006147999956,2015,0,0,0,0,0,1,0,0,0
8174,416000.0,0.0,0.36363636363636365,0.406389482459097,0.7423673030694097,0.32365668390976515,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1932,0.491564017953668,2014,0,0,0,0,0,0,0,1,0
8175,495000.0,1.0,0.09090909090909091,0.5822341465421751,0.8514952027137646,0.32365668390976515,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,1915,0.6206780769777347,2014,0,0,0,0,0,0,0,0,1
8176,357500.0,0.3333333333333333,0.09090909090909091,0.4721726266653681,0.7615013798612806,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1952,0.47999435358276743,2015,0,0,0,0,0,0,1,0,0
8177,459500.0,0.0,0.2727272727272727,0.3656862075001052,0.20244312881350898,0.8769514395748774,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,2003,0.35877545755758855,2014,0,0,0,0,1,0,0,0,0
8178,258000.0,0.3333333333333333,0.6363636363636364,0.559798606812883,0.7182360800429716,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1994,0.5958404275317832,2014,0,0,0,0,0,0,0,0,0
8181,165000.0,0.3333333333333333,0.2727272727272727,0.2975930436531618,0.8241252719612667,0.0,0.0,0.0,1.0,0.0,0.0,1959,0.42692611294585114,2014,0,0,0,1,0,0,0,0,0
8182,297000.0,1.0,0.6363636363636364,0.624274233141165,0.7782743717140662,0.5532947556651122,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1994,0.6531393326813497,2014,1,0,0,0,0,0,0,0,0
8183,350000.0,0.0,0.09090909090909091,0.19528925861431787,0.6332000959184152,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1942,0.3824176323172857,2014,0,0,0,0,0,0,0,1,0
8185,180000.0,0.0,0.09090909090909091,0.17701841741382746,0.8042526218630247,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1958,0.3187611790339929,2015,0,0,0,1,0,0,0,0,0
8186,339950.0,0.3333333333333333,0.36363636363636365,0.4292997869712909,0.8726236163375171,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1981,0.5926575147030458,2015,0,0,0,0,0,0,0,0,1
8187,365000.0,0.3333333333333333,0.09090909090909091,0.30243505085941413,0.6105479916654213,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1952,0.2867734554205744,2015,0,0,0,0,0,0,0,1,0
8189,732000.0,0.3333333333333333,0.6363636363636364,0.7075709095154666,0.3717809188835095,0.5532947556651122,0.0,1.0,0.3333333333333333,1.0,1.0,2004,0.8185303791006197,2014,0,0,0,0,0,1,0,0,0
8190,500000.0,0.3333333333333333,0.36363636363636365,0.50205935539579,0.8412854321452626,0.0,0.0,0.0,1.0,0.0,1.0,1947,0.6672996110905552,2014,0,0,1,0,0,0,0,0,0
8192,525000.0,0.3333333333333333,0.45454545454545453,0.50205935539579,0.7510346994896603,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2004,0.5029014994041133,2014,0,0,0,0,0,0,1,0,0
8193,170000.0,0.6666666666666666,0.09090909090909091,0.6115151293787973,0.9090048716245502,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1966,0.4953685140327081,2014,0,0,0,0,0,0,0,0,1
8194,300000.0,0.3333333333333333,0.6363636363636364,0.598419335236758,0.5239138686645108,0.5532947556651122,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,2005,0.7129511043142254,2014,0,0,1,0,0,0,0,0,0
8195,389500.0,1.0,1.0,0.826346353454179,0.8824252245364321,0.5532947556651122,0.0,0.0,0.3333333333333333,1.0,1.0,1986,0.7180871899848422,2014,1,0,0,0,0,0,0,0,0
8196,330000.0,0.3333333333333333,0.2727272727272727,0.5481886785254116,0.8267896138957775,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1955,0.6588461037569504,2015,0,0,0,0,0,0,0,0,1
8197,269950.0,0.3333333333333333,0.5454545454545454,0.5241208452628663,0.7283349314326605,0.5532947556651122,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1988,0.5495600767935277,2014,0,0,1,0,0,0,0,0,0
8198,107000.0,0.0,0.09090909090909091,0.0890072260686529,0.6117256329790126,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1948,0.491564017953668,2014,0,0,0,0,0,1,0,0,0
8199,249000.0,0.3333333333333333,0.09090909090909091,0.5660701662257583,0.92538828661227,0.5532947556651122,0.0,0.5,0.3333333333333333,0.6666666666666666,0.0,2005,0.6021529572570299,2014,0,1,0,0,0,0,0,0,0
8200,442500.0,0.6666666666666666,0.45454545454545453,0.50205935539579,0.6745494775841512,0.32365668390976515,0.0,0.0,1.0,0.3333333333333333,0.0,1935,0.546104619338065,2014,0,0,0,0,0,0,1,0,0
